Type,ID,SedRed,Cost,Duck,Site_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth
WCMO,67,13.104000000000001,16758.369,5.983,67,LES,2,3,5,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,19525.79102,175732.1191,Cultivated Crops,Not prime farmland,Poorly drained,Partially Hydric,0.5,None,3.290909091,loamy fine sand,3.1818181819999998,Less sandy soil,0.12818179999999998,0.12363640000000001,2.0043805,1.1086042,21012.48438,21630.53711,392,39,2081,0.0,GBER_CONUS_wet_poly,35.179370899999995
WCMO,68,2.1069999999999998,602.2130000000001,2.397,68,LES,2,3,5,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,3137.639893,28238.75903,Hay/Pasture,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,2.366666667,loam,4.666666667,Hamel,0.2266667,0.2266667,0.2494344,0.48969880000000005,1507.2929689999999,1535.371582,L94A,79,2081,103.9541047,GBER_CONUS_wet_poly,161.3236542
WCMO,69,2.467,16071.045,2.781,69,LES,3,2,9,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,3799.6777340000003,34197.099610000005,Hay/Pasture,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,2.25,silty clay loam,5.0,Glencoe,0.28,0.28,0.9121915,1.2236668,4559.382324,4646.3125,238B,82,5384,0.0,GBER_CONUS_wet_poly,67.01170350000001
WCMO,70,2.7060000000000004,6110.9980000000005,2.867,70,LES,3,2,4,9,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,4129.667481,37167.00732,Cultivated Crops,Not prime farmland,Poorly drained,All Hydric,1.0,None,2.0,loamy fine sand,5.0,Beaches,0.205,0.205,1.4507261999999999,1.4642483,6167.414551,6042.605469,1032,85,6223,43.21571715,GBER_CONUS_wet_poly,58.0502625
WCMO,71,3.8360000000000003,8762.905999999999,3.305,71,LES,2,3,6,17,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,5749.175781,51742.58203,Cultivated Crops,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,5.05,clay loam,5.0,Derrynane,0.28,0.28,0.9075991,0.6732781999999999,3817.4873049999997,3868.000488,L48A,85,6957,587.3065405,GBER_CONUS_wet_poly,126.2479553
WCMO,72,51.927,64992.772000000004,12.100999999999999,72,LES,2,3,6,17,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,77920.96094,701288.6484,Emergent Herbaceuous Wetlands,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,3.311111111,clay loam,4.277777778,Derrynane,0.19722220000000001,0.19722220000000001,2.6141329,1.2693938,99530.63281,98840.82031,183,63,71,0.0,GBER_CONUS_wet_poly,49.6299896
WCMO,73,9.141,20925.966,5.315,73,LES,3,2,9,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,14084.261719999999,126758.3555,Hay/Pasture,Farmland of statewide importance,Well drained,Not Hydric,0.0,None,4.3,loam,4.4,Lester,0.20600000000000002,0.20600000000000002,0.6859783,2.1042063,29997.56445,29615.414060000003,238C,65,13116,63.35314095,GBER_CONUS_wet_poly,30.8905067
WCMO,74,16.264,11680.312,6.966,74,LES,3,2,4,9,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,24831.24414,223481.1973,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,3.3,clay loam,5.0,Cordova,0.272,0.272,0.3292266,1.0578138000000001,25876.24023,26248.20117,109,88,1355,0.0,GBER_CONUS_wet_poly,83.1904449
WCMO,75,339.19300000000004,668983.082,31.948,75,LES,3,2,4,9,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,517987.0625,4661883.563,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,2.7880597010000003,silty clay loam,4.626865672,Glencoe,0.2304478,0.2304478,0.5138763,1.5385128000000001,797315.8125,796366.375,239,82,121,0.0,GBER_CONUS_wet_poly,53.2982216
WCMO,76,10.585999999999999,8130.397,5.73,76,LES,3,2,9,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,16309.949219999999,146789.543,Hay/Pasture,Not prime farmland,Well drained,Not Hydric,0.0,None,16.9,loam,5.0,Lester,0.275,0.275,0.19309820000000003,2.1374732999999995,34627.07031,34837.72266,1032,59,3986,0.0,GBER_CONUS_wet_poly,27.602684000000004
WCMO,77,34.613,23884.897999999997,9.655,77,LES,2,3,5,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,51611.25781,464501.3203,Cultivated Crops,Not prime farmland,Well drained,Partially Hydric,0.5,None,6.8666666670000005,loam,3.666666667,Cokato,0.19333329999999999,0.19333329999999999,0.37961849999999997,1.7045386999999999,87811.01563,87908.49219,L36A,55,3067,0.0,GBER_CONUS_wet_poly,32.2667961
WCMO,78,42.369,46487.268,10.671,78,LES,2,3,5,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,63190.66016,568715.9414,Cultivated Crops,Not prime farmland,Well drained,Partially Hydric,0.5,None,7.605,loam,4.7,Ridgeton,0.2445,0.2445,0.9340405,1.8227683999999997,114424.2891,115096.8906,L36A,70,7012,0.0,GBER_CONUS_wet_poly,38.403121899999995
WCMO,79,10.780999999999999,16561.936,5.336,79,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,15504.71387,139542.4248,Herbaceuous,Not prime farmland,Poorly drained,Partially Hydric,0.5,None,1.4,loamy fine sand,3.333333333,Less sandy soil,0.15,0.15,1e-05,1.6448429,25047.66602,25484.11914,L40B,65,4645,0.0,GBER_CONUS_wet_poly,39.51745220000001
WCMO,80,4.221,11749.47,3.622,80,LES,3,2,9,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,6502.918945,58526.27051,Hay/Pasture,Not prime farmland,Poorly drained,All Hydric,1.0,None,2.0,loamy fine sand,5.0,Beaches,0.17,0.17,1e-05,2.1707776,14242.47168,14106.5332,1032,72,6223,0.0,GBER_CONUS_wet_poly,33.1678391
WCMO,81,13.01,18810.194,6.553,81,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,19851.81836,178666.3652,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,1.0,muck,3.25,Caron,0.14,0.14,1.7081561,0.8052434,16110.50488,15974.84082,287,85,7702,0.0,GBER_CONUS_wet_poly,105.55815120000001
WCMO,82,25.622,28617.278,8.887,82,LES,3,2,9,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,39482.99219,355346.9297,Hay/Pasture,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,10.61,loam,4.4,Terril,0.213,0.213,0.2293933,2.1067951000000003,83106.74219,83124.22656,238C,68,6223,0.0,GBER_CONUS_wet_poly,32.276512100000005
WCMO,83,2.755,814.578,2.909,83,LES,3,2,9,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,4244.100586,38196.905269999996,Cultivated Crops,Farmland of statewide importance,Well drained,Not Hydric,0.0,None,6.5,loam,5.0,Lester,0.26,0.26,1.0705541,1.0406893,4299.087402,4413.682617,106C,88,10453,252.12263080000002,GBER_CONUS_wet_poly,84.5593338
WCMO,84,15.86,14362.965,6.848,84,LES,3,5,25,29,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,22731.85938,204586.7344,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,1.3,clay loam,5.0,Le Sueur,0.272,0.272,0.21626869999999998,0.6673033,15026.333980000001,15158.59082,414,89,7316,358.0440134,GBER_CONUS_wet_poly,133.3726501
WCMO,85,16.256,14471.97,6.933,85,LES,3,5,25,29,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,23299.79492,209698.1543,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,2.0,clay loam,5.0,Le Sueur,0.26,0.26,0.139121,1.0760478,25363.52148,25054.41602,110,91,2116,253.6034912,GBER_CONUS_wet_poly,84.56873320000001
WCMO,87,3.025,5865.063,3.068,87,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,4507.137695,40564.23926,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.333333333,clay loam,5.0,Cordova,0.2666667,0.2666667,0.2888333,0.4007358,1785.277954,1804.937744,239,90,7053,786.0856882,GBER_CONUS_wet_poly,224.5868988
WCMO,88,14.475999999999999,9165.181,6.747000000000001,88,LES,3,5,2,10,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,21701.37109,195312.3398,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.666666667,silty clay loam,4.0,Canisteo,0.18,0.18,0.07231010000000002,0.6422895000000001,14098.896480000001,13929.06348,539,86,5579,475.1582568,GBER_CONUS_wet_poly,133.8960114
WCMO,89,2.9530000000000003,5844.488,3.028,89,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,4399.941406,39599.47266,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,clay loam,5.0,Cordova,0.28,0.28,0.1064031,0.26703520000000003,1168.012085,1174.135498,114,86,7053,338.82243239999997,GBER_CONUS_wet_poly,322.0548706
WCMO,90,2.8360000000000003,5811.223000000001,2.97,90,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,4226.621094,38039.58984,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,clay loam,5.0,Cordova,0.28,0.28,0.711713,0.37219,1627.9592289999998,1572.030884,109,86,7053,200.25959419999998,GBER_CONUS_wet_poly,231.06475830000002
WCMO,91,2.255,5644.7880000000005,2.6460000000000004,91,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,3359.4670409999994,30235.20337,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Cordova,0.28,0.28,0.4436139,0.3213296,1041.10791,1078.7578130000002,109,82,7053,303.62252789999997,GBER_CONUS_wet_poly,255.1897125
WCMO,92,5.4639999999999995,6562.918000000001,4.127,92,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,8143.094727,73287.85253999999,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,3.5,Marna,0.15,0.15,0.455851,0.4239516,3434.007568,3449.9194340000004,539,84,7053,0.0,GBER_CONUS_wet_poly,198.13583369999998
WCMO,93,2.149,5614.486,2.5869999999999997,93,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,3201.5854489999997,28814.26904,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,3.5,Marna,0.15,0.15,0.4296017,0.1447503,433.81671140000003,463.11392209999997,539,84,7053,40.73332473,GBER_CONUS_wet_poly,580.3096312999999
WCMO,94,4.295,6228.475,3.658,94,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,6400.583984000001,57605.255860000005,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.5,silty clay loam,5.0,Marna,0.26,0.26,0.6533635,0.3919367,2634.98999,2506.908691,239,92,7053,171.521229,GBER_CONUS_wet_poly,234.73181150000002
WCMO,95,18.721,10357.527,7.6579999999999995,95,LES,3,5,11,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,27913.714839999997,251223.4336,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.1,clay loam,5.0,Cordova,0.29,0.29,0.4836147,0.25403539999999997,7099.018555,7086.237305,239,87,7053,264.999225,GBER_CONUS_wet_poly,342.4719849
WCMO,96,4.477,6765.371999999999,3.532,96,LES,2,3,8,16,Le Sueur,Upper Le Sueur,LS btwn gauges,AB,2,LO,9,6562.024902,59058.224120000006,Cultivated Crops,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,1.55,clay loam,5.0,Derrynane,0.28,0.28,0.4160339,0.3330137,2238.8510739999997,2183.668945,L48A,86,3074,374.8814105,GBER_CONUS_wet_poly,258.24765010000004
WCMO,97,3.176,11969.871000000001,2.987,97,LES,2,3,8,16,Le Sueur,Upper Le Sueur,LS btwn gauges,AB,2,LO,9,4654.462402,41890.16162,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.5,silty clay loam,5.0,Mazaska,0.26,0.26,0.8428453000000001,0.33166840000000003,1585.043457,1542.627686,L91A,84,1801,231.62040090000002,GBER_CONUS_wet_poly,253.2649841
WCMO,98,38.65,71478.296,10.623,98,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,59113.96875,532025.7188,Hay/Pasture,Farmland of statewide importance,Moderately well drained,Partially Hydric,0.5,None,4.171428571,loam,5.0,Lester,0.2742857,0.2742857,0.24526610000000001,1.0981953000000002,64847.33594,64871.89844,L41C2,86,4495,112.80283600000001,GBER_CONUS_wet_poly,78.31029509999999
WCMO,99,369.31,667591.701,32.388000000000005,99,LES,2,3,8,16,Le Sueur,Upper Le Sueur,LS btwn gauges,AB,2,LO,9,546472.4375,4918251.938,Hay/Pasture,Not prime farmland,Very poorly drained,All Hydric,1.0,Frequent,5.561764706,muck,4.647058824,Houghton,0.2494118,0.2494118,0.5234119,1.3394145,729395.625,731427.625,L41C2,76,1801,0.0,GBER_CONUS_wet_poly,56.74121089999999
WCMO,100,20.949,17844.924,7.558,100,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,30350.32227,273152.9004,Cultivated Crops,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,1.3,clay loam,5.0,Derrynane,0.3,0.3,0.132523,0.7277339,22045.9707,22070.95313,L124A,90,3678,184.4991563,GBER_CONUS_wet_poly,123.67157749999998
WCMO,101,7.25,9442.042,4.466,101,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,10495.77344,94461.96094,Cultivated Crops,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,1.3,clay loam,5.0,Derrynane,0.28,0.28,0.14333289999999999,0.6729392,6922.525879000001,7057.917969,L48A,89,6957,212.00952560000002,GBER_CONUS_wet_poly,132.2556305
WCMO,102,52.856,43372.337999999996,12.049000000000001,102,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,76695.78125,690262.0313,Cultivated Crops,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,1.642857143,clay loam,4.571428571,Derrynane,0.2428571,0.2428571,0.5260222,0.7841392,60403.02344,60096.65625,L129B,89,7477,181.7462467,GBER_CONUS_wet_poly,113.5002594
WCMO,103,18.658,43309.379,7.289,103,LES,2,3,6,17,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,27974.08008,251766.7207,Cultivated Crops,All areas are prime farmland,Well drained,Partially Hydric,0.5,None,5.05,clay loam,4.3571428569999995,Angus,0.2164286,0.2164286,0.4507705,0.7226554000000001,20662.88281,20201.01758,L84A,58,6957,0.0,GBER_CONUS_wet_poly,80.25955959999999
WCMO,104,2.5469999999999997,6001.161999999999,2.734,104,LES,3,2,50,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,3721.397461,33492.57715,Herbaceuous,Not prime farmland,,Unknown Hydric,0.5,None,0.833333333,,3.333333333,Water,0.15,0.15,2.8389926,1.8658818,7103.412109000001,6938.823242,W,51,6223,0.0,GBER_CONUS_wet_poly,27.332921999999996
WCMO,105,7.814,13393.705,4.958,105,LES,3,2,9,30,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,12039.625979999999,108356.6338,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,2.833333333,silty clay loam,5.0,Shorewood,0.28,0.28,0.2650725,0.48339040000000005,5794.883789,5815.80127,238B,87,6223,258.7775463,GBER_CONUS_wet_poly,179.97875980000003
WCMO,106,3.466,22347.668999999998,3.225,106,LES,3,2,30,34,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,5084.060547,45756.54492,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,clay loam,5.0,Cordova,0.28,0.28,1.9305425999999999,0.725012,4110.817871,3683.45044,114,86,13058,170.07978669999997,GBER_CONUS_wet_poly,118.61872859999998
WCMO,107,8.97,24555.578999999998,5.1770000000000005,107,LES,3,2,30,34,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,13161.64844,118454.8359,Hay/Pasture,Not prime farmland,Poorly drained,All Hydric,1.0,None,1.333333333,loamy fine sand,3.333333333,Beaches,0.1366667,0.1366667,0.010173100000000001,2.1550374,27929.2832,28344.121089999997,W,36,4516,0.0,GBER_CONUS_wet_poly,16.7050457
WCMO,108,2.464,5727.262,2.872,108,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,3789.171143,34102.54028,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.833333333,clay loam,5.0,Cordova,0.28,0.28,1e-05,0.5587131,2081.764893,2115.651611,109,85,7702,272.2572072,GBER_CONUS_wet_poly,152.1353302
WCMO,109,6.994,7064.325,4.815,109,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,10755.51563,96799.64063,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,1.25,silty clay loam,5.0,Glencoe,0.26,0.26,0.5810791000000001,0.6148461,6623.736816,6608.568848,239,92,8534,199.9766438,GBER_CONUS_wet_poly,149.63093569999998
WCMO,110,2.386,5698.561,2.802,110,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,3639.631592,32756.68433,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,1.875,muck,4.0,Caron,0.215,0.215,1.3490171,0.35502649999999997,1437.857544,1291.3022460000002,524,86,1761,0.0,GBER_CONUS_wet_poly,242.23541260000002
WCMO,111,3.5189999999999997,11038.604,3.43,111,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,5411.321777,48701.89599999999,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,clay loam,5.0,Cordova,0.28,0.28,0.0757573,0.31634229999999997,1691.1661379999998,1710.6855469999998,109,86,9992,285.93933589999995,GBER_CONUS_wet_poly,271.8573914
WCMO,112,2.951,5870.95,3.139,112,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,4537.811522999999,40840.30371,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Cordova,0.28,0.28,0.29147199999999995,0.21980120000000003,1014.822449,996.7490845000001,109,87,7702,394.06018839999996,GBER_CONUS_wet_poly,395.8121338
WCMO,113,3.1510000000000002,10929.963,3.241,113,LES,3,5,13,28,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,4845.280761999999,43607.526860000005,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.5,clay loam,5.0,Cordova,0.26,0.26,0.1437704,0.3279042,1567.054199,1587.723145,109,92,3805,237.0968325,GBER_CONUS_wet_poly,280.56976319999995
WCMO,114,105.21600000000001,87712.00300000001,18.658,114,LES,3,5,10,12,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,160769.0,1446921.0,Emergent Herbaceuous Wetlands,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,2.078947368,muck,4.6315789469999995,Caron,0.24236839999999998,0.24236839999999998,0.8429074000000001,0.7916368,126898.5859,127185.7969,239,88,7702,0.0,GBER_CONUS_wet_poly,111.1620865
WCMO,116,2.116,604.828,2.372,116,LES,2,3,5,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,3151.269043,28361.421389999996,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,1.1,clay loam,5.0,Harps,0.28,0.28,0.9254884,0.45325070000000006,1431.81897,1427.25647,L36A,92,3707,245.03499190000002,GBER_CONUS_wet_poly,202.97817990000001
WCMO,117,10.575999999999999,8024.441999999999,5.285,117,LES,2,3,5,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,15757.90723,141821.165,Hay/Pasture,Not prime farmland,Well drained,Partially Hydric,0.5,None,5.366666667,loam,3.666666667,Storden,0.19333329999999999,0.19333329999999999,0.24872929999999996,0.47658649999999997,7489.07959,7504.415039,L36A,56,219,151.209365,GBER_CONUS_wet_poly,117.5022888
WCMO,118,9.725,13898.032,5.074,118,LES,2,3,5,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,14489.291019999999,130403.6191,Herbaceuous,Farmland of statewide importance,Well drained,Partially Hydric,0.5,None,5.6333333329999995,loam,4.333333333,Lester,0.23666669999999998,0.23666669999999998,5.8167243,1.1177937,16478.51563,16184.00879,L80D2,70,219,0.0,GBER_CONUS_wet_poly,62.6233635
WCMO,119,67.472,58692.941,13.295,119,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,97323.83594,875914.5234,Cultivated Crops,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,7.0,loam,4.428571429,Hamel,0.23714290000000002,0.23714290000000002,0.43137929999999997,2.2185848,216005.8438,215762.125,L41E,75,5239,0.0,GBER_CONUS_wet_poly,33.805336
WCMO,120,114.01899999999999,74768.51,17.253,120,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,164850.8594,1483657.7340000002,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,7.177777777999999,clay loam,4.777777778,Harps,0.2466667,0.2466667,0.1727295,1.7484193,287775.8125,288015.5625,L80C2,75,3707,124.43560169999999,GBER_CONUS_wet_poly,42.8958893
WCMO,121,17.708,28766.199,6.9110000000000005,121,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,25650.58398,230855.2559,Hay/Pasture,Prime farmland if drained,Somewhat poorly drained,Partially Hydric,0.5,None,4.52,clay loam,5.0,Derrynane,0.28,0.28,0.19226379999999998,1.7584419999999998,44724.21484,45072.21875,L91A,82,3993,0.0,GBER_CONUS_wet_poly,46.6321869
WCMO,122,80.51,82100.515,14.66,122,LES,2,3,14,7,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,116208.3672,1045875.305,Cultivated Crops,Farmland of statewide importance,Moderately well drained,Partially Hydric,0.5,None,4.3,loam,4.555555556,Lester,0.23333330000000002,0.23333330000000002,0.14388900000000002,1.784299,205808.1875,207198.8906,L127A,67,269,0.0,GBER_CONUS_wet_poly,37.5497589
WCMO,123,37.009,45121.553,10.022,123,LES,2,3,17,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,53660.64844,482945.8359,Cultivated Crops,Farmland of statewide importance,Well drained,Partially Hydric,0.5,None,7.723076923,loam,4.384615385,Reedslake,0.23692310000000003,0.23692310000000003,0.5822632,2.2675326,120303.9453,121588.7656,L93A,66,1640,0.0,GBER_CONUS_wet_poly,29.1065273
WCMO,124,9.811,19964.99,5.416,124,LES,3,2,30,34,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,14395.87598,129562.8838,Hay/Pasture,Not prime farmland,Poorly drained,All Hydric,1.0,None,2.166666667,loamy fine sand,4.0,Beaches,0.15666670000000002,0.15666670000000002,0.738051,1.9971473000000002,28147.79492,28730.66797,539,77,2716,0.0,GBER_CONUS_wet_poly,38.5549927
WCMO,125,13.350999999999999,25674.654,5.976,125,LES,2,3,15,16,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,18486.95313,166382.5781,Cultivated Crops,Not prime farmland,Very poorly drained,All Hydric,1.0,Frequent,4.328571429,muck,4.1428571430000005,Houghton,0.2,0.2,0.0111201,1.0960101,19974.7832,20247.34375,L14A,69,279,0.0,GBER_CONUS_wet_poly,62.9556236
WCMO,126,26.784000000000002,83912.75099999999,8.867,126,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,40958.94922,368630.54299999995,Cultivated Crops,Not prime farmland,Very poorly drained,All Hydric,1.0,Frequent,4.03,muck,3.7,Houghton,0.17600000000000002,0.17600000000000002,0.11514649999999998,1.3656878000000001,55974.08203,55896.89453,L50A,64,958,0.0,GBER_CONUS_wet_poly,46.8628311
WCMO,127,5.473,7251.115,4.016,127,LES,2,3,16,19,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,8367.573242,75308.15918,Cultivated Crops,All areas are prime farmland,Moderately well drained,Partially Hydric,0.5,None,3.375,loam,4.5,Terril,0.205,0.205,1e-05,1.6578903000000003,14100.35645,13862.55469,L91A,83,3854,17.50650437,GBER_CONUS_wet_poly,50.0636253
